Copyright 1986-2020 Xilinx, Inc. All Rights Reserved.
-------------------------------------------------------------------------------------------------------------------------
| Tool Version : Vivado v.2020.2 (win64) Build 3064766 Wed Nov 18 09:12:45 MST 2020
| Date         : Wed Sep  8 17:00:54 2021
| Host         : DESKTOP-CQEKB9O running 64-bit major release  (build 9200)
| Command      : report_utilization -hierarchical -file {F:\MRSA\Hardware\MRSA 64 PEs\ALVEO U280\utilization_report.txt}
| Design       : scrypt_64_romix_ip_v1_0
| Device       : xcu280fsvh2892-2L
| Design State : Synthesized
-------------------------------------------------------------------------------------------------------------------------

Utilization Design Information

Table of Contents
-----------------
1. Utilization by Hierarchy

1. Utilization by Hierarchy
---------------------------

+--------------------------------------------+------------------------------------+------------+------------+---------+------+--------+--------+--------+------+------------+
|                  Instance                  |               Module               | Total LUTs | Logic LUTs | LUTRAMs | SRLs |   FFs  | RAMB36 | RAMB18 | URAM | DSP Blocks |
|                       q_round_4            |         q_round_for_salsa_20_8_962 |        303 |        303 |       0 |    0 |      0 |      0 |      0 |    0 |          0 |
|             counter                        |                  up_counter_en_950 |         16 |         16 |       0 |    0 |     10 |      0 |      0 |    0 |          0 |
|             memory                         |                  bram1024_core_951 |          0 |          0 |       0 |    0 |      0 |     28 |      1 |    0 |          0 |
|             mux_1                          |          mux21__parameterized0_952 |       1024 |       1024 |       0 |    0 |      0 |      0 |      0 |    0 |          0 |
|         rm_16                              |                        romix_new_8 |       3866 |       3866 |       0 |    0 |   4657 |     28 |      1 |    0 |          0 |
|           (rm_16)                          |                        romix_new_8 |          4 |          4 |       0 |    0 |      0 |      0 |      0 |    0 |          0 |
|           controller                       |                   romix_new_ct_931 |         41 |         41 |       0 |    0 |     10 |      0 |      0 |    0 |          0 |
|           datapath                         |                   romix_new_dp_932 |       3821 |       3821 |       0 |    0 |   4647 |     28 |      1 |    0 |          0 |
|             (datapath)                     |                   romix_new_dp_932 |          0 |          0 |       0 |    0 |    522 |      0 |      0 |    0 |          0 |
|             blockmix                       |                  blockmix_dpct_933 |       2781 |       2781 |       0 |    0 |   4115 |      0 |      0 |    0 |          0 |
|               controller                   |                    blockmix_ct_937 |          2 |          2 |       0 |    0 |     15 |      0 |      0 |    0 |          0 |
|               datapath                     |                    blockmix_dp_938 |       2779 |       2779 |       0 |    0 |   4100 |      0 |      0 |    0 |          0 |
|                 (datapath)                 |                    blockmix_dp_938 |       1536 |       1536 |       0 |    0 |   3584 |      0 |      0 |    0 |          0 |
|                 salsa_20_8                 |                     salsa_20_8_939 |       1243 |       1243 |       0 |    0 |    516 |      0 |      0 |    0 |          0 |
|                   controller               |                  salsa_20_8_ct_940 |         11 |         11 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                   datapath                 |                  salsa_20_8_dp_941 |       1232 |       1232 |       0 |    0 |    512 |      0 |      0 |    0 |          0 |
|                     (datapath)             |                  salsa_20_8_dp_941 |          0 |          0 |       0 |    0 |    512 |      0 |      0 |    0 |          0 |
|                     full_qround_1          |                    full_qround_942 |       1232 |       1232 |       0 |    0 |      0 |      0 |      0 |    0 |          0 |
|                       q_round_1            |         q_round_for_salsa_20_8_943 |        323 |        323 |       0 |    0 |      0 |      0 |      0 |    0 |          0 |
|                       q_round_2            |         q_round_for_salsa_20_8_944 |        303 |        303 |       0 |    0 |      0 |      0 |      0 |    0 |          0 |
|                       q_round_3            |         q_round_for_salsa_20_8_945 |        303 |        303 |       0 |    0 |      0 |      0 |      0 |    0 |          0 |
|                       q_round_4            |         q_round_for_salsa_20_8_946 |        303 |        303 |       0 |    0 |      0 |      0 |      0 |    0 |          0 |
|             counter                        |                  up_counter_en_934 |         16 |         16 |       0 |    0 |     10 |      0 |      0 |    0 |          0 |
|             memory                         |                  bram1024_core_935 |          0 |          0 |       0 |    0 |      0 |     28 |      1 |    0 |          0 |
|             mux_1                          |          mux21__parameterized0_936 |       1024 |       1024 |       0 |    0 |      0 |      0 |      0 |    0 |          0 |
|         rm_17                              |                        romix_new_9 |       3867 |       3867 |       0 |    0 |   4657 |     28 |      1 |    0 |          0 |
|           (rm_17)                          |                        romix_new_9 |          4 |          4 |       0 |    0 |      0 |      0 |      0 |    0 |          0 |
|           controller                       |                   romix_new_ct_915 |         42 |         42 |       0 |    0 |     10 |      0 |      0 |    0 |          0 |
|           datapath                         |                   romix_new_dp_916 |       3821 |       3821 |       0 |    0 |   4647 |     28 |      1 |    0 |          0 |
|             (datapath)                     |                   romix_new_dp_916 |          0 |          0 |       0 |    0 |    522 |      0 |      0 |    0 |          0 |
|             blockmix                       |                  blockmix_dpct_917 |       2781 |       2781 |       0 |    0 |   4115 |      0 |      0 |    0 |          0 |
|               controller                   |                    blockmix_ct_921 |          2 |          2 |       0 |    0 |     15 |      0 |      0 |    0 |          0 |
|               datapath                     |                    blockmix_dp_922 |       2779 |       2779 |       0 |    0 |   4100 |      0 |      0 |    0 |          0 |
|                 (datapath)                 |                    blockmix_dp_922 |       1536 |       1536 |       0 |    0 |   3584 |      0 |      0 |    0 |          0 |
|                 salsa_20_8                 |                     salsa_20_8_923 |       1243 |       1243 |       0 |    0 |    516 |      0 |      0 |    0 |          0 |
|                   controller               |                  salsa_20_8_ct_924 |         11 |         11 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                   datapath                 |                  salsa_20_8_dp_925 |       1232 |       1232 |       0 |    0 |    512 |      0 |      0 |    0 |          0 |
|                     (datapath)             |                  salsa_20_8_dp_925 |          0 |          0 |       0 |    0 |    512 |      0 |      0 |    0 |          0 |
|                     full_qround_1          |                    full_qround_926 |       1232 |       1232 |       0 |    0 |      0 |      0 |      0 |    0 |          0 |
|                       q_round_1            |         q_round_for_salsa_20_8_927 |        323 |        323 |       0 |    0 |      0 |      0 |      0 |    0 |          0 |
|                       q_round_2            |         q_round_for_salsa_20_8_928 |        303 |        303 |       0 |    0 |      0 |      0 |      0 |    0 |          0 |
|                       q_round_3            |         q_round_for_salsa_20_8_929 |        303 |        303 |       0 |    0 |      0 |      0 |      0 |    0 |          0 |
|                       q_round_4            |         q_round_for_salsa_20_8_930 |        303 |        303 |       0 |    0 |      0 |      0 |      0 |    0 |          0 |
|             counter                        |                  up_counter_en_918 |         16 |         16 |       0 |    0 |     10 |      0 |      0 |    0 |          0 |
|             memory                         |                  bram1024_core_919 |          0 |          0 |       0 |    0 |      0 |     28 |      1 |    0 |          0 |
|             mux_1                          |          mux21__parameterized0_920 |       1024 |       1024 |       0 |    0 |      0 |      0 |      0 |    0 |          0 |
|         rm_18                              |                       romix_new_10 |       3866 |       3866 |       0 |    0 |   4657 |     28 |      1 |    0 |          0 |
|           (rm_18)                          |                       romix_new_10 |          4 |          4 |       0 |    0 |      0 |      0 |      0 |    0 |          0 |
|           controller                       |                   romix_new_ct_899 |         41 |         41 |       0 |    0 |     10 |      0 |      0 |    0 |          0 |
|           datapath                         |                   romix_new_dp_900 |       3821 |       3821 |       0 |    0 |   4647 |     28 |      1 |    0 |          0 |
|             (datapath)                     |                   romix_new_dp_900 |          0 |          0 |       0 |    0 |    522 |      0 |      0 |    0 |          0 |
|             blockmix                       |                  blockmix_dpct_901 |       2781 |       2781 |       0 |    0 |   4115 |      0 |      0 |    0 |          0 |
|               controller                   |                    blockmix_ct_905 |          2 |          2 |       0 |    0 |     15 |      0 |      0 |    0 |          0 |
|               datapath                     |                    blockmix_dp_906 |       2779 |       2779 |       0 |    0 |   4100 |      0 |      0 |    0 |          0 |
|                 (datapath)                 |                    blockmix_dp_906 |       1536 |       1536 |       0 |    0 |   3584 |      0 |      0 |    0 |          0 |
|                 salsa_20_8                 |                     salsa_20_8_907 |       1243 |       1243 |       0 |    0 |    516 |      0 |      0 |    0 |          0 |
|                   controller               |                  salsa_20_8_ct_908 |         11 |         11 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                   datapath                 |                  salsa_20_8_dp_909 |       1232 |       1232 |       0 |    0 |    512 |      0 |      0 |    0 |          0 |
|                     (datapath)             |                  salsa_20_8_dp_909 |          0 |          0 |       0 |    0 |    512 |      0 |      0 |    0 |          0 |
|                     full_qround_1          |                    full_qround_910 |       1232 |       1232 |       0 |    0 |      0 |      0 |      0 |    0 |          0 |
|                       q_round_1            |         q_round_for_salsa_20_8_911 |        323 |        323 |       0 |    0 |      0 |      0 |      0 |    0 |          0 |
|                       q_round_2            |         q_round_for_salsa_20_8_912 |        303 |        303 |       0 |    0 |      0 |      0 |      0 |    0 |          0 |
|                       q_round_3            |         q_round_for_salsa_20_8_913 |        303 |        303 |       0 |    0 |      0 |      0 |      0 |    0 |          0 |
